key,counter,timer,key_sequence
RmEB,9,2.235626281728186,"['DDKv', 'MIsd', 'HNXk', 'GwzY', 'SXvM', 'CFeq', 'oBix', 'ZyOt', 'juYo', 'LNTb', 'zslz', 'RTbr', 'QCED', 'xIsd', 'TVtJ', 'sOTr', 'HNXk', 'DDKv', 'xWDH', 'MSMD', 'XrGP', 'rvtz', 'eNcS', 'vEBW', 'sOTr', 'rLAi', 'Cgmk', 'Ioex', 'Dlnu', 'wtAr', 'zTIy', 'vkvV', 'txXS', 'SXvM', 'JPVf', 'TzTD', 'eRfO', 'rnpS', 'FTjN', 'xfVF', 'QCED', 'Iisw', 'QCED', 'ShCn', 'SXvM', 'IerC', 'kEeA', 'NFPl', 'Dexs', 'JPVf', 'wvJm', 'CWKh', 'RTbr', 'dnmG', 'Dsqw', 'SFAy', 'zGpX', 'QCED', 'MIsd', 'oXQC', 'zDtn', 'CCxq', 'FNIj', 'BAZC', 'TeAo', 'NFPl', 'hKxa', 'sOTr', 'SXvM', 'QCED', 'eooq', 'bdUx', 'cFzV', 'YPtP', 'VIAR', 'oBix', 'ufAI', 'SxIH', 'Iisw', 'LNTb', 'htjH', 'Iisw', 'pBAi', 'MgKK', 'bdUx', 'TeAo', 'wfBK', 'fmbT', 'bdUx', 'LNTb', 'mOPo', 'UbQp', 'QCED', 'SdmI', 'YECM', 'RCUM']"
QzPM,5,28.79311743391135,"['iGcD', 'aVkg', 'tRzI', 'IvMR', 'MBMy', 'dxZZ', 'dRpq', 'TxKU', 'glQL', 'PJGg', 'MwfG', 'CLip', 'fwwy', 'hBDP', 'NTak', 'tRzI', 'BYtC', 'elJp', 'OfTS', 'Vsyx', 'bcHD', 'jHwb', 'UFLA', 'Bell', 'oBix', 'tCyh', 'tEjT', 'Zmji', 'fwwy', 'MwfG', 'yILf', 'SHJi', 'NGNk', 'jhqm', 'aAtG', 'Ylsc', 'MwfG', 'MFvC', 'fwwy', 'Mhxr', 'oCqK', 'hryx', 'jMPD', 'JvRz', 'pQtJ', 'CjFR', 'aAtG', 'MFvC', 'wRgM', 'IlfR', 'glQL', 'xJrT', 'EjpJ', 'kAAc', 'yILf', 'dXTV', 'BYtC', 'PJGg', 'RCUM', 'MwfG', 'FcOA', 'BxxS', 'InQV', 'MwfG', 'ISrK', 'hgqU', 'IWgg', 'cwqn', 'woJz', 'aAtG', 'cdPA', 'eBck', 'wCgE', 'glQL', 'PLei', 'Evhr', 'JeYO', 'kjsL', 'yILf', 'DlKN', 'YgVf', 'fwwy', 'jhqm', 'ieTG', 'GkGp', 'pBAi', 'MwfG', 'vhtN', 'gSwa', 'fwwy', 'xJrT', 'fUhx', 'DnEU', 'ShCn']"
QzPM,7,66.64498148385098,"['RYQF', 'QYAz', 'jhqm', 'MSYg', 'Blwl', 'eBck', 'UuYz', 'EsiU', 'sbcA', 'jXAc', 'tPxc', 'ZHCJ', 'ELgu', 'MwfG', 'glQL', 'jdAv', 'tCyh', 'dnmG', 'NGNk', 'DDjZ', 'wFmv', 'GmIL', 'dGVZ', 'MwfG', 'sbcA', 'IbaP', 'IlfR', 'MFvC', 'hoRK', 'sbcA', 'Udda', 'HiWo', 'ZpYI', 'elJp', 'IoFh', 'fwwy', 'NGNk', 'YECM', 'MFvC', 'jdAv', 'WraI', 'yILf', 'kFqL', 'aAtG', 'HbTn', 'HNLl', 'Kclp', 'eRfO', 'rrQS', 'Mhxr', 'wRgM', 'aCaB', 'ENWW', 'BzwM', 'rEll', 'TRpd', 'glQL', 'tCyh', 'wRgM', 'OOEL', 'aAtG', 'jHwb', 'RJpN', 'PKMq', 'ttDF', 'ZLBN', 'jhqm', 'tNDP', 'rEhs', 'zrgI', 'mZiU', 'odkO', 'Blwl', 'glQL', 'ufAI', 'cYqK', 'LfqT', 'jtKA', 'dfTj', 'iqAh', 'jhqm', 'QxAx', 'MwfG', 'OdZB', 'tRzI', 'MwfG', 'tRzI', 'wRgM', 'Mhxr', 'LfqT', 'MBMy', 'Hstk', 'OcMK', 'eBck', 'jEPK', 'tCyh']"
QzPM,1,13.511228309699446,"['fwwy', 'jgCY', 'wODS', 'MFvC', 'zLYB', 'pQtJ', 'BHeN', 'tCyh', 'glQL', 'pZxs', 'gLXX', 'pfdZ', 'aAtG', 'GRVe', 'nmfp', 'eBck', 'Bvvh', 'fwwy', 'yfjc', 'PsRR', 'cWAZ', 'QKpF', 'VtvD', 'IZEX', 'Udda', 'ZyOt', 'QYAz', 'LfFj', 'yEzO', 'XrGP', 'Xfaq', 'eBGo', 'AcSm', 'MwfG', 'Xdit', 'nVVd', 'Zmji', 'xJrT', 'pvCd', 'CCxq', 'yILf', 'MwfG', 'xZoV', 'eBGo', 'HiWo', 'rIZH', 'tRzI', 'NTak', 'pQtJ', 'FOJS', 'GpAk', 'rmMV', 'Bmzd', 'IvMR', 'gVRr']"
QzPM,12,0.9271874705869718,"['hqcW', 'wfBK', 'HNXk', 'QCED', 'pcvP', 'Iisw', 'bWqX', 'ulLg', 'Iisw', 'EjpJ', 'HbWR', 'LjnJ', 'rLAi', 'rEhs', 'bhIk', 'efNE', 'xvXZ', 'UbQp', 'fbqP', 'OdZB', 'LeFQ', 'sOTr', 'gYFm', 'TeAo', 'fOSF', 'ozKf', 'sOTr', 'IXhz', 'zesr', 'nyJQ', 'Iisw', 'NCOB', 'pKzD', 'ZzbA', 'JQKc', 'yfjc', 'FGXJ', 'CoVQ', 'fRSo', 'IEQW', 'PSQn', 'Qnut', 'eBGo', 'scTs', 'kLmu', 'cnjX', 'JWOG', 'GaoN', 'QCED', 'WRHP', 'Xref', 'QCED', 'HNXk', 'CoVQ', 'NzAz', 'BSwT', 'xIsd', 'UZrU', 'uZYb', 'RbcD', 'oBix', 'xJrT', 'RTbr', 'ohkU', 'opEZ', 'sAJn', 'oCqK', 'NFPl', 'nrKi', 'Dsqw', 'rEhs', 'FTjN', 'Iisw', 'bdUx', 'emlB', 'ffkk', 'TeAo', 'hBDP', 'bdUx', 'MXkk', 'tEjT', 'txXS', 'VTMd', 'vcnq', 'SXvM', 'Krgt', 'mQEs', 'jjAt', 'nmfp', 'IJLI', 'lPrT', 'CWvW', 'TeAo', 'SxIH', 'QCED', 'IsHc', 'SHJi', 'efNE', 'LNTb', 'JIeG', 'LNTb', 'Iisw', 'CjHs', 'iAxj', 'YqCa', 'QCED', 'HNXk']"
QzPM,12,122.30617485348526,"['NGNk', 'eBck', 'htjH', 'sbcA', 'HwLG', 'Zmji', 'gaFB', 'pQtJ', 'wFmv', 'MwfG', 'MwfG', 'labp', 'Cvjs', 'sbcA', 'PfKd', 'Ynfw', 'fwwy', 'aAtG', 'KoaX', 'rWUR', 'wRgM', 'MYoQ', 'QvBT', 'xElu', 'mDlY', 'LVRq', 'yILf', 'FPQj', 'VHFa', 'Zmji', 'MFvC', 'LfFj', 'MCUe', 'fwwy', 'wRgM', 'fOQt', 'glQL', 'MCUe', 'fDEC', 'CPsU', 'MwfG', 'ofkl', 'JbyY', 'LeFQ', 'VjEH', 'hKxa', 'pLaH', 'pQtJ', 'wlCL', 'fwwy', 'aIxV', 'TxKU', 'CFll', 'YQPh', 'xJrT', 'fGUq', 'JWOG', 'HbTn', 'cxiD', 'pfdZ', 'tCyh', 'fwwy', 'eBck', 'aAtG', 'YQPh']"
ecfG,2,45.2563873839221,"['LNtu', 'bcHD', 'jHwb', 'xlrx', 'xlrx', 'wFmv', 'hBDP', 'JoIz', 'HGJL', 'xlrx', 'fbFK', 'aBxI', 'DDKv', 'IWwC', 'FsEl', 'ISPF', 'Hstk', 'GmIL', 'odkO', 'tFmS', 'eBck', 'JeYO', 'eBGo', 'TSoP', 'eBGo', 'sbJR', 'JPVf', 'JeYO', 'GIzD', 'hqxk', 'ZTiR', 'nHTC', 'Ytbk', 'LNtu', 'JnQY', 'zTIy', 'wEIy', 'eBck', 'sbJR', 'lxDG', 'zTIy', 'labp', 'VKoQ', 'xlrx', 'jhqm', 'HEnQ', 'FVYl', 'pQtJ', 'tFmS', 'opEZ']"
qAkQ,13,152.7458854288577,"['nRrE', 'jjAt', 'glQL', 'Zmji', 'sbcA', 'UFLA', 'cNyH', 'wtAr', 'yILf', 'hieH', 'sbcA', 'zrgI', 'LfFj', 'Mhxr', 'tRzI', 'aAtG', 'yILf', 'UFLA', 'caiz', 'glQL', 'jhqm', 'yILf', 'yotB', 'IJLI', 'gZOs', 'mrJu', 'UFLA', 'ZsHO', 'YQXP', 'glQL', 'TbGm', 'TVtJ', 'xXTn', 'aAtG', 'cxiD', 'eFqu', 'DDKv', 'Xzlh', 'jkQM', 'rWUR', 'fwwy', 'hoRK', 'uDnK', 'UFLA', 'tZnO', 'fwwy', 'nraM', 'Yeeg', 'YhqX', 'bWqX', 'GkGp', 'tCyh', 'sbcA', 'LfFj', 'xqqY', 'CPsU', 'GQdO', 'RTbr', 'xJrT', 'glQL', 'jhqm', 'fwwy', 'LfFj', 'TykY', 'aAtG', 'MwfG', 'MFvC', 'uDnK', 'fwwy', 'IlfR', 'gtUM', 'yILf', 'YKuE', 'CLip', 'fmbT', 'IEQW', 'NGNk', 'HuZB', 'DzrJ', 'YECM', 'DBuH', 'sbcA', 'IZEX', 'MBMy', 'PKri', 'BYtC', 'GwzY', 'fkjK', 'bkHC', 'pZxs', 'pQtJ', 'RrCa', 'VxqL', 'ZHCJ', 'glQL', 'MFvC', 'LNTb', 'HGJL', 'LkGn', 'fCoF', 'fOSF', 'Mhxr', 'IerC', 'taqR', 'IiyY', 'ctlq', 'NOfw', 'IrqS', 'TykY', 'vYgW']"
qAkQ,12,47.110406471613935,"['Mhxr', 'qJXu', 'eimR', 'mZtb', 'tCyh', 'MwfG', 'fwwy', 'jKAv', 'oYaQ', 'WfYj', 'zGpX', 'AbEv', 'ZVxg', 'wVcg', 'COtB', 'PSQn', 'sbcA', 'VZuz', 'csah', 'xJrT', 'rfYh', 'xJrT', 'MwfG', 'yILf', 'FVYl', 'RRmx', 'MwfG', 'sbcA', 'thpz', 'sbcA', 'fwwy', 'MFvC', 'tCyh', 'LigO', 'eBck', 'nUOb', 'DzrJ', 'tCyh', 'pQtJ', 'cEAS', 'ELgu', 'MwfG', 'CHdb', 'ETTw', 'vGkK', 'TVtJ', 'zhCr', 'ngkg', 'txny', 'mQEs', 'tCyh', 'glQL', 'jhqm', 'mQEs', 'fwwy']"
qAkQ,15,262.6877839062181,"['aLJB', 'Cvbs', 'PCXh', 'XAKq', 'TRpd', 'ozKf', 'SxIH', 'glQL', 'UFLA', 'HuZB', 'tCyh', 'vblA', 'xJrT', 'Sdew', 'BGPP', 'tRzI', 'WtXr', 'LfFj', 'wRgM', 'zmIa', 'MEit', 'sbcA', 'xJrT', 'yILf', 'pQtJ', 'deJo', 'ZzbA', 'MwfG', 'wRgM', 'MwfG', 'MwfG', 'vhtN', 'LNtu', 'jdAv', 'aAtG', 'irEq', 'ShCn', 'GrQN', 'vqvL', 'glQL', 'MFvC', 'nRrE', 'LGMq', 'axEp', 'gZOs']"
qAkQ,17,4.827009239903443,"['gkhP', 'sbcA', 'jjAt', 'PieA', 'LLno', 'LigO', 'uQME', 'aAtG', 'xTOG', 'HGJL', 'oSQB', 'DYIr', 'dwpo', 'vEBW', 'AcSm', 'YOHW', 'tRzI', 'axEp', 'dyPL', 'NZYf', 'MFvC', 'CjFR', 'glQL', 'tCyh', 'GAvK', 'pQtJ', 'viyg', 'cNyH', 'sAJn', 'wRgM', 'MwfG', 'zAVj', 'eYRD', 'Zmji', 'tZnO', 'rFPH', 'Zmji', 'sbcA', 'rfYh', 'cRdS', 'Iisw', 'Zmji', 'vhtN', 'glQL', 'Ywan', 'xuOE', 'CjFR', 'bHhy', 'aAtG', 'NTak', 'CjFR', 'Xdyo']"
qAkQ,15,6.052907719491627,"['pvCd', 'tRzI', 'eBck', 'CjFR', 'CjFR', 'RzLA', 'Mhxr', 'eBck', 'xGpE', 'TXez', 'MwfG', 'hieH', 'mrJu', 'HqwE', 'CPUx', 'wRgM', 'ZHCJ', 'VxqL', 'BxxS', 'XAKq', 'tRzI', 'tRzI', 'MJUe', 'RKFZ', 'QwZO', 'Mhxr', 'nebC', 'aAtG', 'BqjV', 'bWqX', 'nraM', 'rmMV', 'WdWb', 'ZBYS', 'MBMy', 'YWSi', 'poLs', 'VKoQ', 'cdPA', 'HnMC', 'sbcA', 'glQL', 'aAtG', 'WfYj', 'crdZ', 'fwwy', 'QgwZ', 'fwwy', 'fRSo', 'CFll', 'axEp', 'tCyh', 'ythW', 'LfFj', 'Zmji', 'HNXk', 'axEp', 'yILf', 'IEQW', 'pQtJ', 'glQL', 'eYRD', 'cMum', 'HuZB', 'pQtJ', 'yILf', 'glQL', 'dNNg', 'RRmx', 'pZxs', 'rLAi', 'sbcA', 'cRdS', 'LIVT', 'yILf', 'WJUG', 'pQtJ', 'WiIL', 'jKDm', 'QCED', 'DlKN', 'tRzI', 'ZBYS', 'MwfG', 'qsWP', 'dxZZ', 'fwwy', 'LfqT', 'gVRr', 'LjnJ', 'pQtJ', 'jhqm', 'eBck', 'BHcv', 'NTak', 'tRzI', 'Tysp', 'JvRz', 'VCRE', 'YpBK', 'hdfU', 'jJre', 'pQtJ', 'DnEU', 'MwfG']"
qAkQ,10,5.386174397366019,"['aAtG', 'IJLI', 'YECR', 'ZBYS', 'wRgM', 'rEhs', 'XAKq', 'Mhxr', 'yILf', 'ZLBN', 'Bmzd', 'BxxS', 'ohkU', 'YgZy', 'pQtJ', 'aCaB', 'tRzI', 'LJZf', 'zAVj', 'oDJM', 'jhqm', 'mfMz', 'MwfG', 'glQL', 'JBHw', 'LGMq', 'axEp', 'NTQA', 'TXez', 'tCyh', 'xuOE', 'pQtJ', 'xJrT', 'NCOB', 'CjHs', 'LfFj', 'aAtG', 'Zmji', 'yTEX', 'xJrT', 'pKzD', 'CjFR', 'umxP', 'jqlU', 'fwwy', 'kkds']"
qAkQ,17,28.93388240360962,"['ObdO', 'RCUM', 'sbcA', 'glQL', 'njKq', 'AAED', 'MFvC', 'glQL', 'nHCg', 'MFvC', 'xnyk', 'jhqm', 'NGNk', 'glQL', 'eBck', 'xJrT', 'fwwy', 'rslN', 'Mhxr', 'MepM', 'pQtJ', 'vgdt', 'RmEB', 'yBhu', 'Oadn', 'HSnK', 'MwfG', 'glQL', 'BAZC', 'BcZI', 'UFLA', 'tRzI', 'cPpt', 'Ylsc', 'YVNo', 'Blwl', 'wRgM', 'OcMK', 'NTak', 'MwfG', 'axEp', 'xXTn', 'xJrT', 'MEit', 'Dlnu', 'IsHc', 'DzrJ', 'deJo', 'tCyh', 'aAtG', 'yILf', 'tasN', 'vAUK', 'sbcA', 'WIOq', 'UkAX', 'wlCL', 'glQL', 'jhqm', 'EiGG', 'MGOM', 'FkEu', 'NTak', 'MwfG', 'rvtz', 'ZpYI', 'tCyh', 'axEp', 'mqjc', 'sbcA', 'LDyT', 'sbcA', 'NGNk', 'sbcA', 'GwzY', 'MFvC', 'tRzI', 'MFvC', 'fwwy', 'Rrem', 'LeFQ', 'cwqn', 'QvBT', 'dGlV', 'PrWN', 'vGiW', 'MFvC', 'tCyh', 'rLAi', 'MFvC', 'jhqm', 'LJZf']"
qAkQ,14,99.93466849216995,"['lhnW', 'fwwy', 'RzLA', 'aVkg', 'jhqm', 'xJrT', 'sbcA', 'JPVf', 'Xdyo', 'KGpI', 'Zmji', 'xJrT', 'Zmji', 'pQtJ', 'sbcA', 'RtXZ', 'xnmd', 'aAtG', 'glQL', 'oYaQ', 'VCRE', 'HqwE', 'hJvO', 'Zmji', 'pQtJ', 'tRzI', 'QYfb', 'FArF', 'Zbvx', 'MwfG', 'ebNp', 'JCBQ', 'tCyh', 'YPtP', 'opEZ', 'xZoV', 'wRgM', 'MFvC', 'LjnJ', 'MwfG', 'MYoQ', 'DzrJ', 'tCyh', 'fwwy', 'tCyh', 'CcZR', 'tRzI', 'OAfA']"
qAkQ,17,190.40593167969354,"['WZxC', 'aAtG', 'LIVT', 'Mhxr', 'HiSS', 'eBck', 'PSUk', 'zsWw', 'fwwy', 'Tzqz', 'QgwZ', 'bHhy', 'CjFR', 'mcDR', 'MFvC', 'SFAy', 'fwwy', 'AbEv', 'kjsL', 'aAtG', 'tRzI', 'MFvC', 'YQPh', 'VYDi', 'PJGg', 'gzgF', 'bhIk', 'bHhy', 'fZyR', 'CaeF', 'wRgM', 'dGch', 'jhqm', 'KGpI', 'EiGG', 'jqlU', 'SFAy', 'uhGb', 'mDlY', 'JbyY', 'jhqm', 'vGiW']"
qAkQ,16,136.4419831509566,"['DzrJ', 'pLaH', 'fwwy', 'glQL', 'glQL', 'RKFZ', 'efNE', 'zrgI', 'FRDQ', 'fGUq', 'SFAy', 'tCyh', 'lScA', 'xJrT', 'wEIy', 'tCyh', 'jhqm', 'MYoQ', 'vRmK', 'hkvD', 'yuJz', 'hZLA', 'OfTS', 'fwwy', 'YQPh', 'MFvC', 'fwwy', 'pQtJ', 'LqFA', 'mtQu', 'zTIy', 'MFvC', 'IFkb', 'wRgM', 'vhtN', 'Plbk', 'TRpd', 'glQL', 'HbTn', 'poLs', 'ZHCJ', 'XIYM', 'eALf', 'tCyh', 'Zmji', 'Arbf', 'tRzI', 'WIOq', 'GSGh', 'Plbk', 'dfTj', 'pQtJ', 'xqqY', 'NGNk', 'tCyh', 'eBck', 'Mhxr', 'Ekfp', 'aAtG', 'sbcA', 'DzrJ', 'YVNo', 'mSxP', 'xJrT', 'LfFj', 'jhqm', 'vYgW', 'yILf', 'JWOG', 'thVd', 'wlyU', 'QovH', 'EjpJ', 'MIsd', 'zGpX', 'wRgM', 'fhjB', 'AHgb', 'YhqX', 'UBKt', 'QPvz', 'aCaB', 'aAmh', 'aAtG', 'LfFj', 'BxYd', 'pQtJ', 'fOpe', 'tasN', 'jPSS', 'aDfZ', 'lgWD', 'tCyh', 'Zmji', 'wRgM']"
qAkQ,21,76.18939930171359,"['glQL', 'fwwy', 'TUyc', 'JXhF', 'pQtJ', 'RAeI', 'Dexs', 'MFvC', 'aAtG', 'eBck', 'MwfG', 'yTye', 'TVtJ', 'yILf', 'FKcU', 'eBck', 'tRzI', 'yILf', 'VZuz', 'aAtG', 'ZLeV', 'QHqy', 'mwwB', 'sAJn', 'KwpK', 'tRzI', 'kFqL', 'tCyh', 'glQL', 'xuOE', 'scTs', 'eBck', 'rLAi', 'gQtG', 'MFvC', 'wfBK', 'oBix', 'jxvo', 'zesr', 'IbaP', 'BRRn', 'NOfw', 'MCUe', 'HKFj', 'lPrT', 'glQL', 'msoW', 'WYWT', 'gSwa', 'MwfG', 'eALf', 'tRzI', 'UFLA', 'ufAI', 'tCyh']"
qAkQ,9,73.63993158815028,"['Tysp', 'glQL', 'fwwy', 'NCFO', 'pQtJ', 'tCyh', 'CjFR', 'aAtG', 'xSxg', 'iXBO', 'kUNm', 'jhqm', 'tCyh', 'PLei', 'kLmu', 'LfvW', 'hryx', 'Flgh', 'fwwy', 'jhqm', 'Lpqv', 'nnaP', 'tJNX', 'viyg', 'MFvC', 'IbaP', 'jhqm', 'jhqm', 'xJrT', 'mySd', 'doGC', 'kqZH', 'JSHS', 'rrQS', 'zAVj', 'tCyh', 'VjEH', 'UkAX', 'vAUK', 'iFMf', 'eBck', 'sbcA', 'YEPL', 'NGNk', 'nebC', 'vqvL', 'IeYd', 'sbcA', 'aDfZ', 'xJrT', 'CWKh', 'glQL', 'gzgF', 'sbcA', 'MFvC', 'MwfG', 'axEp', 'NGNk', 'bQfT', 'yBhu', 'yILf', 'NTak', 'HSnK', 'KHZC', 'uAVJ', 'XivE', 'tCyh', 'CjHs', 'iXBO', 'GAvK', 'UFLA', 'WqtP', 'QdDw', 'Mhxr', 'glQL', 'wfBK', 'REOx', 'ZLBN', 'fJCY', 'JnQY', 'LfFj', 'dlnW', 'sbcA', 'oPFs', 'vBYk', 'tCyh', 'dIOS', 'HRAt', 'Evhr', 'fwwy', 'MwfG', 'wvJm', 'dxZZ', 'tCyh', 'RTjf', 'NTLY', 'glQL', 'crdZ', 'JdKL', 'tJNX', 'Xdyo', 'VYDi', 'xJrT']"
qAkQ,18,35.14964239190818,"['cPpt', 'tRzI', 'OzGj', 'FkEu', 'RKFZ', 'RtHF', 'pQtJ', 'JbyY', 'aAtG', 'tCyh', 'sbcA', 'tCyh', 'xJrT', 'JSHS', 'Mhxr', 'lQxp', 'HvZt', 'Mhxr', 'tCyh', 'wRgM', 'MFvC', 'Plbk', 'MwfG', 'Xfaq', 'pCao', 'MwfG', 'PfKd', 'LVRq', 'qnkX', 'MmyP', 'MFvC', 'xJrT', 'SFPL', 'Krgt', 'Mhxr', 'zzFA', 'MFvC', 'glQL', 'vblA', 'fwwy', 'bEVO', 'tRzI', 'Hstk', 'CLip', 'qngi', 'kqZH', 'Bvvh', 'ZyOt', 'aAtG', 'wbrJ', 'IpqN', 'axEp', 'DlKN', 'LNTb', 'pQtJ']"
qAkQ,16,71.82884394314631,"['vRmK', 'FDaL', 'MSMD', 'HwLG', 'glQL', 'NTak', 'wRgM', 'LfOa', 'Arbf', 'MXkk', 'tCfy', 'AcSm', 'Mhxr', 'NGNk', 'rcCQ', 'pQtJ', 'UJiw', 'BzwM', 'MFvC', 'sAJn', 'GrQN', 'KGih', 'Mhxr', 'Cvbs', 'tRzI', 'SFPL', 'fwwy', 'yBhu', 'NTak', 'yILf', 'Xzfz', 'RTjf', 'vqvL', 'MwfG', 'iGcD', 'Zmji', 'MFvC', 'pQtJ', 'mZtb', 'Mhxr', 'DzrJ', 'efNE', 'qgVp', 'CjFR', 'SFPL', 'MwfG', 'cdPA', 'fwwy', 'rFPH', 'fwwy', 'FArF', 'xJrT', 'PSQn', 'DzrJ', 'xfVF', 'KGih', 'JnQY', 'eBck', 'pQtJ', 'rsOL', 'rIZH', 'FfKS', 'PLei', 'NGNk', 'YECR', 'gZOs', 'JXhF', 'yILf', 'RrCa', 'lhnW', 'hBDP', 'iLzV', 'aAmh', 'IpAA', 'RzLA', 'tNDP', 'tCyh', 'bQfT', 'KoaX', 'MGOM', 'yAuA', 'JVPL', 'YQPh', 'bkHC', 'sbcA', 'aAtG', 'xJrT', 'jaBo', 'ecfG', 'tRzI', 'QCED', 'glQL', 'LfFj', 'qnkX', 'jhqm', 'naPr', 'Mhxr', 'ISPF', 'MFvC', 'EVCC', 'cAqx', 'cfOx', 'FArF', 'bEVO', 'axEp', 'vGkK', 'LIVT', 'opEZ', 'MwfG', 'glQL', 'ZzbA', 'jOyK', 'pfdZ', 'KdvC', 'FbOm', 'uDnn', 'Hwts', 'lPrT', 'ieTG']"
qAkQ,10,1.597292261939762,"['NzAz', 'MwfG', 'xJrT', 'tCyh', 'fwwy', 'tCyh', 'ufAI', 'YQPh', 'pQtJ', 'jqlU', 'tRzI', 'vAZI', 'IoFh', 'dnmG', 'emlB', 'aAtG', 'eFGu', 'HEnQ', 'YqCa', 'pQtJ', 'BAZC', 'jhqm', 'MwfG', 'UFLA', 'aWBL', 'MSYg', 'eimR', 'glQL', 'bhgI', 'CCxq', 'tCyh', 'axEp', 'nfau', 'nvxG', 'xJrT', 'DfoB', 'sbcA', 'cnjX', 'pQtJ', 'tJNX', 'aAtG', 'xJrT', 'Mhxr', 'yAuA', 'aBxI']"
IMXv,2,20.63039706770768,"['JdKL', 'fwwy', 'dxZZ', 'pczk', 'gkhP', 'pQtJ', 'NTak', 'sAJn', 'tRzI', 'bhIk', 'VCRE', 'fwwy', 'QovH', 'fRSo', 'NjSU', 'aLJB', 'pQtJ', 'pvCd', 'Zmji', 'vhtN', 'uuqo', 'fwwy', 'FcOA', 'Zmji', 'tRzI', 'NGNk', 'HJnv', 'gtUM', 'jMPD', 'jqlU', 'YQXP', 'kkds', 'jdAv', 'nvxG', 'oetA', 'tCyh', 'htjH', 'KHZC', 'pQtJ', 'tasN', 'xJrT', 'nUOb', 'Vxnm', 'EVCC', 'rcCQ', 'yTEX', 'DzrJ', 'rKHS', 'IGzz', 'MwfG', 'ythW', 'eNcS', 'oXQC', 'STbk', 'MwfG', 'Pvdt', 'vDZl', 'DzrJ', 'tDqy', 'DzrJ', 'PSQn', 'txny', 'DXmv', 'ogJt', 'MwfG', 'XivE', 'glQL', 'HbJv', 'lPrT', 'GIzD', 'ulZA', 'iAfA', 'zlud', 'WraI', 'zywK', 'yILf', 'uuqo', 'tCyh', 'OHjY', 'wbrJ', 'WYWT', 'OdZB', 'vNNY', 'LVRq', 'rEHw', 'iXBa', 'wODS', 'axEp', 'yILf', 'NjSU', 'vhtN', 'fkSA', 'hryx', 'sbcA', 'MFvC', 'sbcA', 'Mhxr', 'sbcA', 'glQL']"
NTLY,6,72.4971548406895,"['OAfA', 'fwwy', 'pQtJ', 'LfFj', 'BHGN', 'UFLA', 'Rrem', 'DpZg', 'glQL', 'wCgE', 'eBck', 'EBYZ', 'fwwy', 'KSLW', 'pfdZ', 'rvHA', 'dwvz', 'JSHS', 'tCyh', 'jJre', 'yCnT', 'aAtG', 'pQtJ', 'tCyh', 'OzNN', 'RhJb', 'Tysp', 'dGlV', 'eBck', 'sbcA', 'jPSS', 'IGzz', 'QdDw', 'MFvC', 'wRgM', 'YYxg', 'IrqS', 'gQtG', 'LLno', 'nUOb', 'pLaH', 'DzrJ', 'vhtN', 'MwfG', 'xElu', 'AAED', 'KwpK', 'eBck', 'fkjK', 'QvBT', 'mqjc', 'pQtJ', 'XZIo', 'IiyY', 'DzrJ', 'zPJp', 'UBKt', 'COtB', 'fGUq', 'mWxS', 'crdZ', 'JnQY', 'Rrem', 'pQtJ', 'Iisw', 'eBck', 'fwwy', 'UBKt', 'xJrT', 'TSoP', 'dlnW', 'pQtJ', 'jHwb', 'cZlS', 'ythW', 'MwfG', 'UkAX', 'eCjU', 'Mhxr', 'tRzI', 'pQtJ', 'tCyh', 'Zmji', 'aAtG', 'RhJb', 'pQtJ', 'wRgM', 'xqqY', 'LfFj', 'MwfG', 'QovH', 'Wufp', 'vWAQ']"
NTLY,8,3.678513674170511,"['xJrT', 'zmDD', 'Ioex', 'EjpJ', 'zDtn', 'MFvC', 'BHcv', 'ipMD', 'rfYh', 'cPpt', 'qbXA', 'MFvC', 'DzrJ', 'WIOq', 'xJrT', 'jHwb', 'ZBYS', 'RrCa', 'eBck', 'IcuF', 'sbcA', 'MFvC', 'RTXa', 'RKFZ', 'fwwy', 'YqCa', 'xJrT', 'uSPH', 'XIYM', 'dGlV', 'WqtP', 'HRKw', 'nfau', 'Dsqw', 'ISPF', 'UFLA', 'QYfb', 'MwfG', 'hkqI', 'pQtJ', 'axEp', 'DzrJ', 'XrGP', 'aBxI', 'Mhxr', 'Mhxr', 'caiz', 'Zmji', 'Plbk', 'qxnS', 'vblA', 'nfau', 'tCyh', 'VHFa', 'xJrT', 'glQL', 'pQtJ', 'XpMU', 'aAtG', 'rRBK', 'oCqK', 'pQtJ', 'jtKA', 'eNcS', 'CLip', 'hgnj', 'ulLg', 'fwwy', 'IMXv', 'sbJR', 'YpjJ', 'PKri', 'RDZc', 'tasN', 'vNNY', 'tYqh', 'YpBK', 'glQL', 'tCyh', 'wZGR', 'Wufp', 'tasN', 'wXlx', 'yILf', 'gsyD']"
